subject,months,memory,vocab,item,rt,correct,sentence,connective,position,order,age
73,86,38,108,47,31.436776,0,AI,after,initial,zchronological,yeartwo
73,86,38,108,48,1.853904,1,AI,after,initial,zchronological,yeartwo
73,86,38,108,63,6.148723,1,AI,after,initial,zchronological,yeartwo
73,86,38,108,64,5.808763,1,AI,after,initial,zchronological,yeartwo
73,86,38,108,13,3.313778,1,BI,zbefore,initial,reverse,yeartwo
73,86,38,108,14,1.086236,1,BI,zbefore,initial,reverse,yeartwo
73,86,38,108,29,2.431797,0,BI,zbefore,initial,reverse,yeartwo
73,86,38,108,30,4.167449,0,BI,zbefore,initial,reverse,yeartwo
73,86,38,108,45,1.877816,1,BI,zbefore,initial,reverse,yeartwo
73,86,38,108,46,6.572728,1,BI,zbefore,initial,reverse,yeartwo
73,86,38,108,61,4.484259,1,BI,zbefore,initial,reverse,yeartwo
73,86,38,108,62,1.495404,1,BI,zbefore,initial,reverse,yeartwo
73,86,38,108,11,0.643277,1,AM,after,zmedial,reverse,yeartwo
73,86,38,108,12,4.957706,1,AM,after,zmedial,reverse,yeartwo
73,86,38,108,27,9.932133,1,AM,after,zmedial,reverse,yeartwo
73,86,38,108,28,0.332047,1,AM,after,zmedial,reverse,yeartwo
73,86,38,108,43,1.598912,1,AM,after,zmedial,reverse,yeartwo
73,86,38,108,44,9.757005,1,AM,after,zmedial,reverse,yeartwo
73,86,38,108,59,0.791835,1,AM,after,zmedial,reverse,yeartwo
73,86,38,108,60,8.277271,1,AM,after,zmedial,reverse,yeartwo
73,86,38,108,9,4.367352,1,BM,zbefore,zmedial,zchronological,yeartwo
73,86,38,108,10,0.499983,1,BM,zbefore,zmedial,zchronological,yeartwo
73,86,38,108,25,6.507458,1,BM,zbefore,zmedial,zchronological,yeartwo
73,86,38,108,26,1.467071,1,BM,zbefore,zmedial,zchronological,yeartwo
73,86,38,108,41,0.35757,1,BM,zbefore,zmedial,zchronological,yeartwo
73,86,38,108,42,1.082467,1,BM,zbefore,zmedial,zchronological,yeartwo
73,86,38,108,57,1.721913,1,BM,zbefore,zmedial,zchronological,yeartwo
73,86,38,108,58,1.355738,1,BM,zbefore,zmedial,zchronological,yeartwo
74,80,28,103,1,1.213778,0,AI,after,initial,zchronological,yeartwo
74,80,28,103,2,1.116468,0,AI,after,initial,zchronological,yeartwo
74,80,28,103,17,1.794005,1,AI,after,initial,zchronological,yeartwo
74,80,28,103,18,0.413571,1,AI,after,initial,zchronological,yeartwo
74,80,28,103,33,4.069763,0,AI,after,initial,zchronological,yeartwo
74,80,28,103,34,0.549603,0,AI,after,initial,zchronological,yeartwo
74,80,28,103,49,4.397579,1,AI,after,initial,zchronological,yeartwo
74,80,28,103,50,1.375733,0,AI,after,initial,zchronological,yeartwo
74,80,28,103,3,0.636859,0,BI,zbefore,initial,reverse,yeartwo
74,80,28,103,4,0.427411,0,BI,zbefore,initial,reverse,yeartwo
74,80,28,103,19,0.450455,0,BI,zbefore,initial,reverse,yeartwo
74,80,28,103,20,0.663097,1,BI,zbefore,initial,reverse,yeartwo
74,80,28,103,35,2.60978,0,BI,zbefore,initial,reverse,yeartwo
74,80,28,103,36,0.550896,1,BI,zbefore,initial,reverse,yeartwo
74,80,28,103,51,0.76202,1,BI,zbefore,initial,reverse,yeartwo
74,80,28,103,52,0.989426,1,BI,zbefore,initial,reverse,yeartwo
74,80,28,103,15,2.229878,1,AM,after,zmedial,reverse,yeartwo
74,80,28,103,16,4.444379,1,AM,after,zmedial,reverse,yeartwo
74,80,28,103,31,0.02653,1,AM,after,zmedial,reverse,yeartwo
74,80,28,103,32,2.585232,0,AM,after,zmedial,reverse,yeartwo
74,80,28,103,47,1.145382,0,AM,after,zmedial,reverse,yeartwo
74,80,28,103,48,25.449367,1,AM,after,zmedial,reverse,yeartwo
74,80,28,103,63,1.313061,1,AM,after,zmedial,reverse,yeartwo
74,80,28,103,64,0.2949,0,AM,after,zmedial,reverse,yeartwo
74,80,28,103,13,1.800528,0,BM,zbefore,zmedial,zchronological,yeartwo
74,80,28,103,14,2.052843,0,BM,zbefore,zmedial,zchronological,yeartwo
74,80,28,103,29,1.561547,1,BM,zbefore,zmedial,zchronological,yeartwo
74,80,28,103,30,1.451557,1,BM,zbefore,zmedial,zchronological,yeartwo
74,80,28,103,45,2.674865,0,BM,zbefore,zmedial,zchronological,yeartwo
74,80,28,103,46,0.826909,0,BM,zbefore,zmedial,zchronological,yeartwo
74,80,28,103,61,1.3482,0,BM,zbefore,zmedial,zchronological,yeartwo
74,80,28,103,62,1.152854,1,BM,zbefore,zmedial,zchronological,yeartwo
75,88,33,106,5,8.051458,1,AI,after,initial,zchronological,yeartwo
75,88,33,106,6,2.050501,1,AI,after,initial,zchronological,yeartwo
75,88,33,106,21,4.757909,1,AI,after,initial,zchronological,yeartwo
75,88,33,106,22,1.183715,1,AI,after,initial,zchronological,yeartwo
75,88,33,106,37,1.291845,1,AI,after,initial,zchronological,yeartwo
75,88,33,106,38,1.849199,1,AI,after,initial,zchronological,yeartwo
75,88,33,106,53,2.462868,1,AI,after,initial,zchronological,yeartwo
75,88,33,106,54,2.781033,1,AI,after,initial,zchronological,yeartwo
75,88,33,106,7,6.310906,1,BI,zbefore,initial,reverse,yeartwo
75,88,33,106,8,0.683129,0,BI,zbefore,initial,reverse,yeartwo
75,88,33,106,23,5.353594,1,BI,zbefore,initial,reverse,yeartwo
75,88,33,106,24,2.374716,1,BI,zbefore,initial,reverse,yeartwo
75,88,33,106,39,1.483561,1,BI,zbefore,initial,reverse,yeartwo
75,88,33,106,40,0.824427,1,BI,zbefore,initial,reverse,yeartwo
75,88,33,106,55,1.669062,0,BI,zbefore,initial,reverse,yeartwo
75,88,33,106,56,2.353729,1,BI,zbefore,initial,reverse,yeartwo
75,88,33,106,1,0.280874,1,AM,after,zmedial,reverse,yeartwo
75,88,33,106,2,0.842114,1,AM,after,zmedial,reverse,yeartwo
75,88,33,106,17,0.555657,1,AM,after,zmedial,reverse,yeartwo
75,88,33,106,18,2.406174,1,AM,after,zmedial,reverse,yeartwo
75,88,33,106,33,1.821182,1,AM,after,zmedial,reverse,yeartwo
75,88,33,106,34,2.432714,0,AM,after,zmedial,reverse,yeartwo
75,88,33,106,49,0.509678,1,AM,after,zmedial,reverse,yeartwo
75,88,33,106,50,1.097443,1,AM,after,zmedial,reverse,yeartwo
75,88,33,106,3,2.127379,1,BM,zbefore,zmedial,zchronological,yeartwo
75,88,33,106,4,0.690043,1,BM,zbefore,zmedial,zchronological,yeartwo
75,88,33,106,19,0.219748,1,BM,zbefore,zmedial,zchronological,yeartwo
75,88,33,106,20,0.700544,1,BM,zbefore,zmedial,zchronological,yeartwo
75,88,33,106,35,1.601516,1,BM,zbefore,zmedial,zchronological,yeartwo
75,88,33,106,36,0.593777,0,BM,zbefore,zmedial,zchronological,yeartwo
75,88,33,106,51,0.903045,1,BM,zbefore,zmedial,zchronological,yeartwo
75,88,33,106,52,1.4098,1,BM,zbefore,zmedial,zchronological,yeartwo
76,86,29,99,9,0.263524,1,AI,after,initial,zchronological,yeartwo
76,86,29,99,10,0.456571,1,AI,after,initial,zchronological,yeartwo
76,86,29,99,25,1.109605,1,AI,after,initial,zchronological,yeartwo
76,86,29,99,26,0.584482,1,AI,after,initial,zchronological,yeartwo
76,86,29,99,41,2.038353,1,AI,after,initial,zchronological,yeartwo
76,86,29,99,42,1.755997,1,AI,after,initial,zchronological,yeartwo
76,86,29,99,57,1.501249,1,AI,after,initial,zchronological,yeartwo
76,86,29,99,58,2.061162,1,AI,after,initial,zchronological,yeartwo
76,86,29,99,11,1.386289,1,BI,zbefore,initial,reverse,yeartwo
76,86,29,99,12,3.118387,0,BI,zbefore,initial,reverse,yeartwo
76,86,29,99,27,7.878156,0,BI,zbefore,initial,reverse,yeartwo
76,86,29,99,28,8.181142,1,BI,zbefore,initial,reverse,yeartwo
76,86,29,99,43,3.131193,1,BI,zbefore,initial,reverse,yeartwo
76,86,29,99,44,9.547905,1,BI,zbefore,initial,reverse,yeartwo
76,86,29,99,59,3.594509,1,BI,zbefore,initial,reverse,yeartwo
76,86,29,99,60,3.098933,0,BI,zbefore,initial,reverse,yeartwo
76,86,29,99,5,4.937441,1,AM,after,zmedial,reverse,yeartwo
76,86,29,99,6,3.38667,1,AM,after,zmedial,reverse,yeartwo
76,86,29,99,21,2.03127,1,AM,after,zmedial,reverse,yeartwo
76,86,29,99,22,0.280019,1,AM,after,zmedial,reverse,yeartwo
76,86,29,99,37,2.672144,1,AM,after,zmedial,reverse,yeartwo
76,86,29,99,38,1.367156,1,AM,after,zmedial,reverse,yeartwo
76,86,29,99,53,0.558517,1,AM,after,zmedial,reverse,yeartwo
76,86,29,99,54,5.705674,1,AM,after,zmedial,reverse,yeartwo
76,86,29,99,7,4.472587,0,BM,zbefore,zmedial,zchronological,yeartwo
76,86,29,99,8,0.907013,1,BM,zbefore,zmedial,zchronological,yeartwo
76,86,29,99,23,0.511274,1,BM,zbefore,zmedial,zchronological,yeartwo
76,86,29,99,24,1.65275,1,BM,zbefore,zmedial,zchronological,yeartwo
76,86,29,99,39,6.110991,1,BM,zbefore,zmedial,zchronological,yeartwo
76,86,29,99,40,0.522309,1,BM,zbefore,zmedial,zchronological,yeartwo
76,86,29,99,55,3.6622,1,BM,zbefore,zmedial,zchronological,yeartwo
76,86,29,99,56,2.035281,1,BM,zbefore,zmedial,zchronological,yeartwo
77,79,27,101,13,0.976075,1,AI,after,initial,zchronological,yeartwo
77,79,27,101,14,1.244723,1,AI,after,initial,zchronological,yeartwo
77,79,27,101,29,3.292266,1,AI,after,initial,zchronological,yeartwo
77,79,27,101,30,0.682841,1,AI,after,initial,zchronological,yeartwo
77,79,27,101,45,2.97291,1,AI,after,initial,zchronological,yeartwo
77,79,27,101,46,0.25045,1,AI,after,initial,zchronological,yeartwo
77,79,27,101,61,0.175693,1,AI,after,initial,zchronological,yeartwo
77,79,27,101,62,0.719335,1,AI,after,initial,zchronological,yeartwo
77,79,27,101,15,0.961581,1,BI,zbefore,initial,reverse,yeartwo
77,79,27,101,16,1.065052,0,BI,zbefore,initial,reverse,yeartwo
77,79,27,101,31,0.13025,1,BI,zbefore,initial,reverse,yeartwo
77,79,27,101,32,0.104775,1,BI,zbefore,initial,reverse,yeartwo
77,79,27,101,47,0.473893,0,BI,zbefore,initial,reverse,yeartwo
77,79,27,101,48,1.095736,1,BI,zbefore,initial,reverse,yeartwo
77,79,27,101,63,0.104599,0,BI,zbefore,initial,reverse,yeartwo
77,79,27,101,64,0.061402,1,BI,zbefore,initial,reverse,yeartwo
77,79,27,101,9,2.265217,1,AM,after,zmedial,reverse,yeartwo
77,79,27,101,10,0.355478,0,AM,after,zmedial,reverse,yeartwo
77,79,27,101,25,3.943254,1,AM,after,zmedial,reverse,yeartwo
77,79,27,101,26,0.366322,1,AM,after,zmedial,reverse,yeartwo
77,79,27,101,41,0.315494,0,AM,after,zmedial,reverse,yeartwo
77,79,27,101,42,8.392622,0,AM,after,zmedial,reverse,yeartwo
77,79,27,101,57,0.611451,0,AM,after,zmedial,reverse,yeartwo
77,79,27,101,58,2.934829,0,AM,after,zmedial,reverse,yeartwo
77,79,27,101,11,0.521462,1,BM,zbefore,zmedial,zchronological,yeartwo
77,79,27,101,12,1.32989,0,BM,zbefore,zmedial,zchronological,yeartwo
77,79,27,101,27,0.181864,1,BM,zbefore,zmedial,zchronological,yeartwo
77,79,27,101,28,0.243718,1,BM,zbefore,zmedial,zchronological,yeartwo
77,79,27,101,43,0.078542,1,BM,zbefore,zmedial,zchronological,yeartwo
77,79,27,101,44,2.118739,1,BM,zbefore,zmedial,zchronological,yeartwo
77,79,27,101,59,3.304957,1,BM,zbefore,zmedial,zchronological,yeartwo
77,79,27,101,60,1.957395,1,BM,zbefore,zmedial,zchronological,yeartwo
78,82,30,91,3,0.265504,1,AI,after,initial,zchronological,yeartwo
78,82,30,91,4,0.208544,1,AI,after,initial,zchronological,yeartwo
78,82,30,91,19,0.220806,1,AI,after,initial,zchronological,yeartwo
78,82,30,91,20,0.21213,1,AI,after,initial,zchronological,yeartwo
78,82,30,91,35,0.127368,1,AI,after,initial,zchronological,yeartwo
78,82,30,91,36,1.047455,1,AI,after,initial,zchronological,yeartwo
78,82,30,91,51,0.194423,1,AI,after,initial,zchronological,yeartwo
78,82,30,91,52,0.026815,1,AI,after,initial,zchronological,yeartwo
78,82,30,91,1,0.129302,1,BI,zbefore,initial,reverse,yeartwo
78,82,30,91,2,0.156675,1,BI,zbefore,initial,reverse,yeartwo
78,82,30,91,17,1.41029,1,BI,zbefore,initial,reverse,yeartwo
78,82,30,91,18,0.297274,1,BI,zbefore,initial,reverse,yeartwo
78,82,30,91,33,0.32283,1,BI,zbefore,initial,reverse,yeartwo
78,82,30,91,34,1.614025,1,BI,zbefore,initial,reverse,yeartwo
78,82,30,91,49,0.280298,1,BI,zbefore,initial,reverse,yeartwo
78,82,30,91,50,0.620486,1,BI,zbefore,initial,reverse,yeartwo
78,82,30,91,13,0.259045,1,AM,after,zmedial,reverse,yeartwo
78,82,30,91,14,0.57328,1,AM,after,zmedial,reverse,yeartwo
78,82,30,91,29,0.222824,1,AM,after,zmedial,reverse,yeartwo
78,82,30,91,30,0.295237,1,AM,after,zmedial,reverse,yeartwo
78,82,30,91,45,0.19459,1,AM,after,zmedial,reverse,yeartwo
78,82,30,91,46,0.4021,1,AM,after,zmedial,reverse,yeartwo
78,82,30,91,61,0.531278,1,AM,after,zmedial,reverse,yeartwo
78,82,30,91,62,3.631645,1,AM,after,zmedial,reverse,yeartwo
78,82,30,91,15,0.15755,1,BM,zbefore,zmedial,zchronological,yeartwo
78,82,30,91,16,0.535695,1,BM,zbefore,zmedial,zchronological,yeartwo
78,82,30,91,31,0.026782,1,BM,zbefore,zmedial,zchronological,yeartwo
78,82,30,91,32,0.428017,1,BM,zbefore,zmedial,zchronological,yeartwo
78,82,30,91,47,0.109457,1,BM,zbefore,zmedial,zchronological,yeartwo
78,82,30,91,48,0.084864,1,BM,zbefore,zmedial,zchronological,yeartwo
78,82,30,91,63,0.635925,1,BM,zbefore,zmedial,zchronological,yeartwo
78,82,30,91,64,0.149565,1,BM,zbefore,zmedial,zchronological,yeartwo
79,85,26,101,7,0.243562,1,AI,after,initial,zchronological,yeartwo
79,85,26,101,8,0.096766,1,AI,after,initial,zchronological,yeartwo
79,85,26,101,23,0.05354,1,AI,after,initial,zchronological,yeartwo
79,85,26,101,24,0.140591,0,AI,after,initial,zchronological,yeartwo
79,85,26,101,39,0.082391,1,AI,after,initial,zchronological,yeartwo
79,85,26,101,40,0.334768,1,AI,after,initial,zchronological,yeartwo
79,85,26,101,55,0.497923,0,AI,after,initial,zchronological,yeartwo
79,85,26,101,56,0.070067,1,AI,after,initial,zchronological,yeartwo
79,85,26,101,5,0.140984,1,BI,zbefore,initial,reverse,yeartwo
79,85,26,101,6,0.609893,0,BI,zbefore,initial,reverse,yeartwo
79,85,26,101,21,0.026973,1,BI,zbefore,initial,reverse,yeartwo
79,85,26,101,22,0.090475,1,BI,zbefore,initial,reverse,yeartwo
79,85,26,101,37,0.103919,1,BI,zbefore,initial,reverse,yeartwo
79,85,26,101,38,0.251381,1,BI,zbefore,initial,reverse,yeartwo
79,85,26,101,53,0.104022,1,BI,zbefore,initial,reverse,yeartwo
79,85,26,101,54,0.017432,1,BI,zbefore,initial,reverse,yeartwo
79,85,26,101,3,0.11485,1,AM,after,zmedial,reverse,yeartwo
79,85,26,101,4,0.075926,1,AM,after,zmedial,reverse,yeartwo
79,85,26,101,19,0.066585,1,AM,after,zmedial,reverse,yeartwo
79,85,26,101,20,0.098908,1,AM,after,zmedial,reverse,yeartwo
79,85,26,101,35,0.718575,1,AM,after,zmedial,reverse,yeartwo
79,85,26,101,36,0.293699,1,AM,after,zmedial,reverse,yeartwo
79,85,26,101,51,0.019211,1,AM,after,zmedial,reverse,yeartwo
79,85,26,101,52,0.027906,1,AM,after,zmedial,reverse,yeartwo
79,85,26,101,1,0.577651,1,BM,zbefore,zmedial,zchronological,yeartwo
79,85,26,101,2,0.026505,1,BM,zbefore,zmedial,zchronological,yeartwo
79,85,26,101,17,1.566735,0,BM,zbefore,zmedial,zchronological,yeartwo
79,85,26,101,18,1.10157,1,BM,zbefore,zmedial,zchronological,yeartwo
79,85,26,101,33,0.916512,1,BM,zbefore,zmedial,zchronological,yeartwo
79,85,26,101,34,0.035008,1,BM,zbefore,zmedial,zchronological,yeartwo
79,85,26,101,49,0.258733,1,BM,zbefore,zmedial,zchronological,yeartwo
79,85,26,101,50,0.026799,1,BM,zbefore,zmedial,zchronological,yeartwo
80,82,21,96,11,0.183181,0,AI,after,initial,zchronological,yeartwo
80,82,21,96,12,1.437762,1,AI,after,initial,zchronological,yeartwo
80,82,21,96,27,0.391127,1,AI,after,initial,zchronological,yeartwo
80,82,21,96,28,0.056025,0,AI,after,initial,zchronological,yeartwo
80,82,21,96,43,1.005852,1,AI,after,initial,zchronological,yeartwo
80,82,21,96,44,0.270605,0,AI,after,initial,zchronological,yeartwo
80,82,21,96,59,0.278389,0,AI,after,initial,zchronological,yeartwo
80,82,21,96,60,1.037048,0,AI,after,initial,zchronological,yeartwo
80,82,21,96,9,2.228621,1,BI,zbefore,initial,reverse,yeartwo
80,82,21,96,10,0.947199,0,BI,zbefore,initial,reverse,yeartwo
80,82,21,96,25,0.809706,0,BI,zbefore,initial,reverse,yeartwo
80,82,21,96,26,0.633778,1,BI,zbefore,initial,reverse,yeartwo
80,82,21,96,41,0.062177,0,BI,zbefore,initial,reverse,yeartwo
80,82,21,96,42,1.203713,0,BI,zbefore,initial,reverse,yeartwo
80,82,21,96,57,0.933663,1,BI,zbefore,initial,reverse,yeartwo
80,82,21,96,58,0.475534,0,BI,zbefore,initial,reverse,yeartwo
80,82,21,96,7,0.081709,1,AM,after,zmedial,reverse,yeartwo
80,82,21,96,8,0.184943,1,AM,after,zmedial,reverse,yeartwo
80,82,21,96,23,0.321264,0,AM,after,zmedial,reverse,yeartwo
80,82,21,96,24,0.027028,1,AM,after,zmedial,reverse,yeartwo
80,82,21,96,39,0.4069,1,AM,after,zmedial,reverse,yeartwo
80,82,21,96,40,1.266965,1,AM,after,zmedial,reverse,yeartwo
80,82,21,96,55,0.263703,1,AM,after,zmedial,reverse,yeartwo
80,82,21,96,56,7.180118,0,AM,after,zmedial,reverse,yeartwo
80,82,21,96,5,0.027123,0,BM,zbefore,zmedial,zchronological,yeartwo
80,82,21,96,6,0.472524,1,BM,zbefore,zmedial,zchronological,yeartwo
80,82,21,96,21,0.02768,1,BM,zbefore,zmedial,zchronological,yeartwo
80,82,21,96,22,0.061476,1,BM,zbefore,zmedial,zchronological,yeartwo
80,82,21,96,37,1.21758,1,BM,zbefore,zmedial,zchronological,yeartwo
80,82,21,96,38,2.882443,1,BM,zbefore,zmedial,zchronological,yeartwo
80,82,21,96,53,0.027087,1,BM,zbefore,zmedial,zchronological,yeartwo
80,82,21,96,54,0.026886,1,BM,zbefore,zmedial,zchronological,yeartwo
81,85,26,86,15,2.343332,1,AI,after,initial,zchronological,yeartwo
81,85,26,86,16,0.566144,1,AI,after,initial,zchronological,yeartwo
81,85,26,86,31,0.284175,1,AI,after,initial,zchronological,yeartwo
81,85,26,86,32,0.041229,1,AI,after,initial,zchronological,yeartwo
81,85,26,86,47,0.814572,0,AI,after,initial,zchronological,yeartwo
81,85,26,86,48,1.600629,0,AI,after,initial,zchronological,yeartwo
81,85,26,86,63,0.891249,0,AI,after,initial,zchronological,yeartwo
81,85,26,86,64,0.544015,0,AI,after,initial,zchronological,yeartwo
81,85,26,86,13,3.169977,1,BI,zbefore,initial,reverse,yeartwo
81,85,26,86,14,0.435736,0,BI,zbefore,initial,reverse,yeartwo
81,85,26,86,29,1.917976,1,BI,zbefore,initial,reverse,yeartwo
81,85,26,86,30,0.97301,0,BI,zbefore,initial,reverse,yeartwo
81,85,26,86,45,0.050425,1,BI,zbefore,initial,reverse,yeartwo
81,85,26,86,46,0.171408,0,BI,zbefore,initial,reverse,yeartwo
81,85,26,86,61,1.264444,1,BI,zbefore,initial,reverse,yeartwo
81,85,26,86,62,1.785253,0,BI,zbefore,initial,reverse,yeartwo
81,85,26,86,11,1.681459,0,AM,after,zmedial,reverse,yeartwo
81,85,26,86,12,1.159828,1,AM,after,zmedial,reverse,yeartwo
81,85,26,86,27,1.327247,0,AM,after,zmedial,reverse,yeartwo
81,85,26,86,28,0.316753,0,AM,after,zmedial,reverse,yeartwo
81,85,26,86,43,1.906231,0,AM,after,zmedial,reverse,yeartwo
81,85,26,86,44,0.07791,1,AM,after,zmedial,reverse,yeartwo
81,85,26,86,59,2.1693,0,AM,after,zmedial,reverse,yeartwo
81,85,26,86,60,2.066966,0,AM,after,zmedial,reverse,yeartwo
81,85,26,86,9,1.794049,1,BM,zbefore,zmedial,zchronological,yeartwo
81,85,26,86,10,2.396125,1,BM,zbefore,zmedial,zchronological,yeartwo
81,85,26,86,25,0.98672,0,BM,zbefore,zmedial,zchronological,yeartwo
81,85,26,86,26,3.123786,0,BM,zbefore,zmedial,zchronological,yeartwo
81,85,26,86,41,0.02705,0,BM,zbefore,zmedial,zchronological,yeartwo
81,85,26,86,42,0.5846,1,BM,zbefore,zmedial,zchronological,yeartwo
81,85,26,86,57,1.441761,0,BM,zbefore,zmedial,zchronological,yeartwo
81,85,26,86,58,0.360126,1,BM,zbefore,zmedial,zchronological,yeartwo
82,88,26,106,1,1.200136,1,AI,after,initial,zchronological,yeartwo
82,88,26,106,2,1.498244,1,AI,after,initial,zchronological,yeartwo
82,88,26,106,17,2.25788,1,AI,after,initial,zchronological,yeartwo
82,88,26,106,18,0.314258,1,AI,after,initial,zchronological,yeartwo
82,88,26,106,33,0.567628,1,AI,after,initial,zchronological,yeartwo
82,88,26,106,34,2.152647,1,AI,after,initial,zchronological,yeartwo
82,88,26,106,49,0.870183,1,AI,after,initial,zchronological,yeartwo
82,88,26,106,50,0.515928,1,AI,after,initial,zchronological,yeartwo
82,88,26,106,3,1.62762,1,BI,zbefore,initial,reverse,yeartwo
82,88,26,106,4,0.640931,1,BI,zbefore,initial,reverse,yeartwo
82,88,26,106,19,1.349232,1,BI,zbefore,initial,reverse,yeartwo
82,88,26,106,20,0.137243,1,BI,zbefore,initial,reverse,yeartwo
82,88,26,106,35,0.942781,1,BI,zbefore,initial,reverse,yeartwo
82,88,26,106,36,0.427882,1,BI,zbefore,initial,reverse,yeartwo
82,88,26,106,51,1.533906,0,BI,zbefore,initial,reverse,yeartwo
82,88,26,106,52,0.239745,1,BI,zbefore,initial,reverse,yeartwo
82,88,26,106,15,0.026707,1,AM,after,zmedial,reverse,yeartwo
82,88,26,106,16,4.972596,1,AM,after,zmedial,reverse,yeartwo
82,88,26,106,31,0.914231,1,AM,after,zmedial,reverse,yeartwo
82,88,26,106,32,0.940024,1,AM,after,zmedial,reverse,yeartwo
82,88,26,106,47,0.749552,1,AM,after,zmedial,reverse,yeartwo
82,88,26,106,48,0.328917,1,AM,after,zmedial,reverse,yeartwo
82,88,26,106,63,0.777306,1,AM,after,zmedial,reverse,yeartwo
82,88,26,106,64,1.209643,0,AM,after,zmedial,reverse,yeartwo
82,88,26,106,13,1.925502,1,BM,zbefore,zmedial,zchronological,yeartwo
82,88,26,106,14,1.136464,1,BM,zbefore,zmedial,zchronological,yeartwo
82,88,26,106,29,1.564532,1,BM,zbefore,zmedial,zchronological,yeartwo
82,88,26,106,30,0.973023,1,BM,zbefore,zmedial,zchronological,yeartwo
82,88,26,106,45,0.039578,1,BM,zbefore,zmedial,zchronological,yeartwo
82,88,26,106,46,0.101535,1,BM,zbefore,zmedial,zchronological,yeartwo
82,88,26,106,61,0.376347,1,BM,zbefore,zmedial,zchronological,yeartwo
82,88,26,106,62,2.873824,0,BM,zbefore,zmedial,zchronological,yeartwo
83,85,23,83,5,3.92037,1,AI,after,initial,zchronological,yeartwo
83,85,23,83,6,4.306942,1,AI,after,initial,zchronological,yeartwo
83,85,23,83,21,14.976642,1,AI,after,initial,zchronological,yeartwo
83,85,23,83,22,5.297884,1,AI,after,initial,zchronological,yeartwo
83,85,23,83,37,8.095375,1,AI,after,initial,zchronological,yeartwo
